
Timestamp,Day_of_the_week,Zone_ID,Occupancy_Count,Noise_Level,Temperature,Humidity,Air_Quality,Light_Level,Device_Usage_Count,WiFi_Speed,Total_Power_Consumption
2026-04-11 17:10,Saturday,zone3,11,38.9,19.6,39.3,674,304,11,174.3,987
2026-04-11 17:16,Saturday,zone4,3,37.4,20.8,39.4,489,218,1,96.5,377
2026-04-11 17:21,Saturday,zone1,18,30.1,20.2,46.0,645,396,3,177.4,700
2026-04-11 17:27,Saturday,zone2,6,35.9,20.7,41.8,445,323,2,143.3,541
2026-04-11 17:32,Saturday,zone3,8,34.5,20.2,38.3,612,268,8,184.0,792
2026-04-11 17:38,Saturday,zone4,6,34.9,20.1,43.7,554,236,3,102.1,504
2026-04-11 17:43,Saturday,zone1,2,34.6,20.0,41.0,467,377,1,189.1,533
2026-04-11 17:49,Saturday,zone2,9,35.4,20.4,39.7,632,317,5,138.6,694
2026-04-11 17:54,Saturday,zone3,2,34.1,20.3,41.4,400,281,1,191.8,437
2026-04-11 18:00,Saturday,zone4,8,35.9,20.7,39.3,581,221,3,99.5,495
2026-04-12 09:00,Sunday,zone1,7,30.8,19.8,42.8,591,352,4,168.6,673
2026-04-12 09:05,Sunday,zone2,0,32.8,20.0,40.5,498,314,0,152.6,414
2026-04-12 09:10,Sunday,zone3,1,37.9,20.1,37.2,510,268,0,206.4,371
2026-04-12 09:16,Sunday,zone4,0,38.1,20.7,39.0,498,227,1,97.8,377
2026-04-12 09:21,Sunday,zone1,1,38.1,20.4,40.4,403,361,2,185.4,564
2026-04-12 09:27,Sunday,zone2,9,30.2,20.8,42.4,559,321,7,134.5,798
2026-04-12 09:32,Sunday,zone3,3,30.7,21.1,40.3,565,275,0,202.0,384
2026-04-12 09:38,Sunday,zone4,0,31.7,19.6,40.1,400,239,1,101.5,389
2026-04-12 09:43,Sunday,zone1,9,39.8,20.3,40.2,577,337,5,180.0,714
2026-04-12 09:49,Sunday,zone2,16,30.9,20.4,41.6,615,320,12,127.5,1068
2026-04-12 09:54,Sunday,zone3,0,37.9,19.4,41.6,402,284,3,195.3,534
2026-04-12 10:00,Sunday,zone4,9,31.3,20.8,42.9,559,229,0,95.1,356
2026-04-12 10:05,Sunday,zone1,12,35.4,20.2,35.2,553,383,6,174.0,819
2026-04-12 10:10,Sunday,zone2,8,38.3,21.6,40.6,583,317,1,144.7,491
2026-04-12 10:16,Sunday,zone3,0,31.1,19.7,36.2,431,272,0,199.7,372
2026-04-12 10:21,Sunday,zone4,5,35.4,20.4,40.6,440,242,0,96.5,357
2026-04-12 10:27,Sunday,zone1,11,37.6,19.9,41.5,565,383,2,172.6,616
2026-04-12 10:32,Sunday,zone2,17,35.6,20.7,42.1,720,323,12,121.6,1074
2026-04-12 10:38,Sunday,zone3,12,31.3,19.7,43.2,584,284,9,173.5,870
2026-04-12 10:43,Sunday,zone4,10,37.0,20.6,42.7,474,226,5,90.5,606
2026-04-12 10:49,Sunday,zone1,15,33.8,21.3,41.9,586,385,6,168.9,830
2026-04-12 10:54,Sunday,zone2,17,38.0,20.2,43.5,523,331,6,150.7,782
2026-04-12 11:00,Sunday,zone3,14,35.8,20.4,40.7,639,283,11,176.6,975
2026-04-12 11:05,Sunday,zone4,12,33.0,20.3,38.4,604,229,2,95.8,465
2026-04-12 11:10,Sunday,zone1,23,40.5,21.3,48.6,783,390,10,157.7,1059
2026-04-12 11:16,Sunday,zone2,16,33.2,20.1,44.3,692,347,7,142.9,845
2026-04-12 11:21,Sunday,zone3,11,32.4,20.6,42.1,561,291,10,183.7,924
2026-04-12 11:27,Sunday,zone4,12,36.5,20.1,41.6,541,235,2,96.0,471
2026-04-12 11:32,Sunday,zone1,20,37.7,20.8,40.2,617,393,8,165.9,953
2026-04-12 11:38,Sunday,zone2,22,47.1,20.8,41.7,688,338,12,132.6,1104
2026-04-12 11:43,Sunday,zone3,23,45.5,20.1,44.3,776,297,19,166.5,1416
2026-04-12 11:49,Sunday,zone4,18,38.9,20.8,45.5,688,256,9,79.5,860
2026-04-12 11:54,Sunday,zone1,32,44.6,20.5,44.7,822,401,16,158.7,1397
2026-04-12 12:00,Sunday,zone2,34,46.6,21.0,47.6,907,363,19,105.0,1515
2026-04-12 12:05,Sunday,zone3,26,40.7,21.4,41.4,801,330,20,165.1,1508
2026-04-12 12:10,Sunday,zone4,18,31.9,20.9,44.6,682,271,6,81.1,725
2026-04-12 12:16,Sunday,zone1,40,49.7,21.1,47.0,924,404,22,140.0,1724
2026-04-12 12:21,Sunday,zone2,32,48.8,20.5,47.0,819,363,18,121.3,1459
2026-04-12 12:27,Sunday,zone3,34,43.8,20.5,46.0,746,294,27,143.4,1846
2026-04-12 12:32,Sunday,zone4,29,45.2,21.0,44.1,826,272,6,96.2,759
2026-04-12 12:38,Sunday,zone1,46,46.2,21.7,45.6,991,454,23,129.6,1842
2026-04-12 12:43,Sunday,zone2,27,40.5,21.2,42.4,753,403,18,111.7,1484
2026-04-12 12:49,Sunday,zone3,21,42.5,21.3,42.5,763,334,16,167.1,1297
2026-04-12 12:54,Sunday,zone4,24,49.8,20.7,43.1,742,275,10,77.4,947
2026-04-12 13:00,Sunday,zone1,42,49.5,21.4,43.1,943,426,25,117.6,1902
2026-04-12 13:05,Sunday,zone2,35,45.8,21.7,45.3,808,374,19,118.3,1529
2026-04-12 13:10,Sunday,zone3,37,49.7,21.6,44.6,895,328,31,136.7,2089
2026-04-12 13:16,Sunday,zone4,20,36.3,20.8,39.6,681,276,9,77.9,886
2026-04-12 13:21,Sunday,zone1,61,59.9,20.9,47.8,1087,436,33,116.1,2369
2026-04-12 13:27,Sunday,zone2,50,48.8,20.9,45.3,1085,380,31,88.1,2180
2026-04-12 13:32,Sunday,zone3,34,48.6,20.8,41.3,796,316,26,148.7,1818
2026-04-12 13:38,Sunday,zone4,31,45.1,20.3,44.2,852,277,9,74.2,920
2026-04-12 13:43,Sunday,zone1,60,58.8,21.8,52.5,1273,455,30,111.3,2235
2026-04-12 13:49,Sunday,zone2,49,40.2,21.5,48.4,1042,408,31,84.4,2205
2026-04-12 13:54,Sunday,zone3,27,49.1,20.2,43.1,769,334,20,153.6,1515
2026-04-12 14:00,Sunday,zone4,26,46.9,21.3,44.9,774,276,6,88.4,754
2026-04-12 14:05,Sunday,zone1,62,55.2,21.3,49.8,1144,441,31,129.7,2277
2026-04-12 14:10,Sunday,zone2,46,40.1,21.3,47.9,1086,371,28,91.1,2009
2026-04-12 14:16,Sunday,zone3,28,44.1,20.4,42.9,817,326,24,151.7,1710
2026-04-12 14:21,Sunday,zone4,25,40.1,21.0,45.4,770,275,8,86.3,850
2026-04-12 14:27,Sunday,zone1,51,58.5,21.3,48.9,1031,434,26,125.9,1987
2026-04-12 14:32,Sunday,zone2,52,58.4,21.5,47.4,1111,384,33,85.6,2290
2026-04-12 14:38,Sunday,zone3,46,41.9,20.5,47.1,960,327,35,124.2,2315
2026-04-12 14:43,Sunday,zone4,28,44.4,20.8,44.2,826,251,9,86.9,885
2026-04-12 14:49,Sunday,zone1,53,57.5,21.3,45.7,1099,424,26,134.8,1983
2026-04-12 14:54,Sunday,zone2,38,45.6,21.1,45.7,917,360,20,107.8,1574
2026-04-12 15:00,Sunday,zone3,31,43.7,21.0,45.2,791,333,26,144.0,1826
2026-04-12 15:05,Sunday,zone4,14,30.5,19.5,41.2,669,262,5,88.3,654
2026-04-12 15:10,Sunday,zone1,46,41.2,21.3,48.9,1124,430,25,121.5,1918
2026-04-12 15:16,Sunday,zone2,45,48.1,21.4,44.6,981,373,25,102.0,1858
2026-04-12 15:21,Sunday,zone3,30,42.5,21.2,44.6,694,309,25,147.1,1749
2026-04-12 15:27,Sunday,zone4,25,44.1,20.5,44.6,780,253,13,78.8,1078
2026-04-12 15:32,Sunday,zone1,54,54.1,21.2,52.5,1118,423,28,127.4,2085
2026-04-12 15:38,Sunday,zone2,33,45.9,21.4,46.3,895,357,20,109.9,1556
2026-04-12 15:43,Sunday,zone3,22,49.0,21.0,42.5,755,314,14,169.3,1180
2026-04-12 15:49,Sunday,zone4,16,34.2,20.3,40.9,561,247,3,104.1,545
2026-04-12 15:54,Sunday,zone1,44,48.9,21.9,45.3,1001,403,20,138.2,1635
2026-04-12 16:00,Sunday,zone2,25,48.1,21.4,48.9,690,365,12,129.5,1140
2026-04-12 16:05,Sunday,zone3,19,36.9,19.5,44.2,624,311,17,167.4,1318
2026-04-12 16:10,Sunday,zone4,23,47.4,20.4,45.3,805,266,4,94.3,635
2026-04-12 16:16,Sunday,zone1,24,44.6,21.0,45.1,689,422,10,161.4,1094
2026-04-12 16:21,Sunday,zone2,25,44.2,20.4,41.8,736,341,15,126.2,1266
2026-04-12 16:27,Sunday,zone3,13,33.4,21.1,40.0,583,296,11,181.3,985
2026-04-12 16:32,Sunday,zone4,14,30.0,20.5,42.1,592,249,6,89.1,691
2026-04-12 16:38,Sunday,zone1,28,43.0,20.7,42.2,737,406,11,156.5,1140
2026-04-12 16:43,Sunday,zone2,17,32.9,20.0,43.4,569,350,10,127.2,1001
2026-04-12 16:49,Sunday,zone3,12,39.9,20.1,43.0,415,291,13,179.7,1077
2026-04-12 16:54,Sunday,zone4,6,38.7,19.9,42.7,440,254,2,91.5,472
2026-04-12 17:00,Sunday,zone1,10,39.6,20.2,40.1,572,380,4,170.8,710
2026-04-12 17:05,Sunday,zone2,13,34.6,20.1,45.1,544,333,11,122.4,1022
2026-04-12 17:10,Sunday,zone3,5,32.4,21.1,41.6,511,285,4,189.4,600
2026-04-12 17:16,Sunday,zone4,11,32.1,20.8,41.7,650,255,1,90.4,438
2026-04-12 17:21,Sunday,zone1,8,36.0,19.5,42.1,533,390,0,176.9,514
2026-04-12 17:27,Sunday,zone2,12,39.1,19.8,41.0,621,334,3,144.5,620
2026-04-12 17:32,Sunday,zone3,3,36.2,19.9,37.8,472,292,2,198.9,501
2026-04-12 17:38,Sunday,zone4,2,32.7,19.9,36.3,445,241,0,94.1,347
2026-04-12 17:43,Sunday,zone1,11,34.6,19.1,38.7,561,372,3,167.4,655
2026-04-12 17:49,Sunday,zone2,12,30.5,20.3,44.2,611,320,9,131.7,906
2026-04-12 17:54,Sunday,zone3,2,32.9,19.5,40.7,512,275,0,203.4,381
2026-04-12 18:00,Sunday,zone4,3,30.5,19.9,40.7,571,218,2,90.5,427
2026-04-13 09:00,Monday,zone1,9,33.2,19.8,37.4,545,362,7,165.9,839
2026-04-13 09:05,Monday,zone2,12,33.1,20.2,42.0,670,321,8,135.9,857
2026-04-13 09:10,Monday,zone3,1,38.8,19.4,41.4,400,247,0,205.9,350
2026-04-13 09:16,Monday,zone4,8,39.6,20.3,42.1,510,236,0,98.1,360
2026-04-13 09:21,Monday,zone1,5,36.6,20.1,39.5,517,351,5,176.0,716
2026-04-13 09:27,Monday,zone2,0,34.4,20.1,37.2,426,326,1,152.2,476
2026-04-13 09:32,Monday,zone3,0,31.6,19.6,43.6,493,267,0,198.7,367
2026-04-13 09:38,Monday,zone4,8,36.2,19.6,38.2,509,236,3,90.7,510
2026-04-13 09:43,Monday,zone1,14,32.8,19.7,41.3,645,368,6,166.9,810
2026-04-13 09:49,Monday,zone2,6,37.5,20.1,45.9,469,325,6,136.2,743
2026-04-13 09:54,Monday,zone3,1,35.9,21.1,39.1,498,264,3,202.5,517
2026-04-13 10:00,Monday,zone4,0,36.6,19.5,40.8,441,245,0,103.2,345
2026-04-13 10:05,Monday,zone1,14,38.8,20.4,38.4,462,380,4,173.0,722
2026-04-13 10:10,Monday,zone2,12,32.5,20.9,43.2,608,333,7,131.0,819
2026-04-13 10:16,Monday,zone3,11,31.5,19.8,45.6,528,276,8,184.0,809
2026-04-13 10:21,Monday,zone4,6,31.8,21.0,41.7,580,245,6,84.4,663
2026-04-13 10:27,Monday,zone1,18,36.5,21.0,43.1,691,361,4,170.3,715
2026-04-13 10:32,Monday,zone2,14,35.9,20.5,43.0,609,328,9,131.5,920
2026-04-13 10:38,Monday,zone3,14,37.2,20.8,42.3,549,283,13,174.9,1075
2026-04-13 10:43,Monday,zone4,11,35.7,20.1,36.5,574,239,5,88.4,622
2026-04-13 10:49,Monday,zone1,30,42.8,20.7,44.4,747,403,15,153.1,1343
2026-04-13 10:54,Monday,zone2,26,46.3,20.4,45.6,770,340,14,123.5,1218
2026-04-13 11:00,Monday,zone3,16,34.4,20.8,41.8,669,303,14,172.4,1151
2026-04-13 11:05,Monday,zone4,24,44.6,20.4,46.7,810,225,9,86.7,847
2026-04-13 11:10,Monday,zone1,36,48.6,20.9,45.2,801,373,18,142.6,1481
2026-04-13 11:16,Monday,zone2,36,47.5,21.1,42.4,858,333,21,100.8,1591
2026-04-13 11:21,Monday,zone3,29,42.3,21.2,44.4,679,297,25,155.9,1734
2026-04-13 11:27,Monday,zone4,33,44.9,21.1,47.6,864,247,7,83.5,796
2026-04-13 11:32,Monday,zone1,42,45.2,20.9,42.9,885,392,20,138.9,1618
2026-04-13 11:38,Monday,zone2,47,41.7,21.6,45.0,1100,332,28,96.6,1973
2026-04-13 11:43,Monday,zone3,29,49.0,20.9,43.2,794,300,22,145.9,1587
2026-04-13 11:49,Monday,zone4,30,44.7,20.5,48.3,814,256,11,72.8,996
2026-04-13 11:54,Monday,zone1,62,51.6,22.0,48.9,1213,410,32,114.6,2296
2026-04-13 12:00,Monday,zone2,52,55.5,21.2,46.6,1052,375,30,83.9,2131
2026-04-13 12:05,Monday,zone3,27,43.2,21.0,43.9,755,309,21,156.1,1540
2026-04-13 12:10,Monday,zone4,37,40.9,20.8,45.7,911,272,12,71.0,1083
2026-04-13 12:16,Monday,zone1,69,55.4,22.0,51.3,1316,416,32,109.8,2323
2026-04-13 12:21,Monday,zone2,57,59.8,22.4,45.8,1124,353,34,76.8,2324
2026-04-13 12:27,Monday,zone3,47,40.4,21.1,43.2,1027,324,37,123.1,2415
2026-04-13 12:32,Monday,zone4,37,49.9,21.4,45.4,904,260,11,69.9,1021
2026-04-13 12:38,Monday,zone1,89,60.7,22.4,51.8,1548,418,44,84.9,2985
2026-04-13 12:43,Monday,zone2,67,58.6,21.4,48.7,1277,379,40,80.5,2680
2026-04-13 12:49,Monday,zone3,50,46.9,20.3,46.8,965,349,41,127.3,2649
2026-04-13 12:54,Monday,zone4,42,49.4,22.8,45.8,980,267,12,72.8,1093
2026-04-13 13:00,Monday,zone1,90,67.0,21.6,53.4,1590,450,45,89.4,3070
2026-04-13 13:05,Monday,zone2,60,55.8,21.9,47.3,1048,393,38,77.4,2573
2026-04-13 13:10,Monday,zone3,51,54.3,21.8,46.4,1048,344,41,127.3,2647
2026-04-13 13:16,Monday,zone4,42,40.2,21.1,46.1,899,285,13,78.1,1161
2026-04-13 13:21,Monday,zone1,96,65.7,22.3,55.7,1547,419,47,78.7,3157
2026-04-13 13:27,Monday,zone2,86,64.5,24.0,50.9,1436,377,50,47.2,3235
2026-04-13 13:32,Monday,zone3,60,52.0,22.6,47.2,1047,319,47,102.1,2949
2026-04-13 13:38,Monday,zone4,48,43.1,21.3,43.6,998,286,17,63.0,1380
2026-04-13 13:43,Monday,zone1,96,62.8,22.4,51.7,1663,443,47,88.4,3181
2026-04-13 13:49,Monday,zone2,89,62.6,21.5,56.1,1552,388,50,42.5,3255
2026-04-13 13:54,Monday,zone3,53,52.3,20.7,49.4,1075,329,46,101.0,2888
2026-04-13 14:00,Monday,zone4,43,43.8,20.5,48.6,968,285,14,77.5,1214
2026-04-13 14:05,Monday,zone1,100,66.7,22.7,54.6,1595,420,45,77.2,3070
2026-04-13 14:10,Monday,zone2,79,56.8,23.0,52.7,1386,384,48,49.5,3121
2026-04-13 14:16,Monday,zone3,63,58.6,22.1,50.5,1306,325,47,106.8,2964
2026-04-13 14:21,Monday,zone4,44,49.5,21.7,46.9,1037,266,10,82.0,998
2026-04-13 14:27,Monday,zone1,93,67.9,22.5,59.7,1580,436,45,85.8,3065
2026-04-13 14:32,Monday,zone2,84,66.1,21.9,54.1,1458,405,50,42.3,3257
2026-04-13 14:38,Monday,zone3,60,57.9,20.9,46.5,1149,316,50,100.7,3096
2026-04-13 14:43,Monday,zone4,44,49.9,21.6,48.3,972,280,12,79.0,1112
2026-04-13 14:49,Monday,zone1,90,66.3,22.6,60.0,1575,420,49,85.0,3240
2026-04-13 14:54,Monday,zone2,76,56.6,22.8,51.4,1396,372,46,47.2,3000
2026-04-13 15:00,Monday,zone3,55,50.1,21.0,49.2,1122,326,43,119.1,2741
2026-04-13 15:05,Monday,zone4,49,43.9,22.3,46.2,998,272,19,62.2,1469
2026-04-13 15:10,Monday,zone1,86,67.2,22.0,53.5,1420,437,42,94.6,2895
2026-04-13 15:16,Monday,zone2,69,56.7,21.5,49.1,1231,360,42,63.3,2767
2026-04-13 15:21,Monday,zone3,46,42.5,21.1,49.1,993,298,38,118.1,2436
2026-04-13 15:27,Monday,zone4,40,46.9,21.1,47.9,942,265,16,70.0,1285
2026-04-13 15:32,Monday,zone1,87,63.3,22.5,51.9,1502,418,43,93.8,2929
2026-04-13 15:38,Monday,zone2,55,53.3,21.9,46.5,1039,361,30,90.3,2126
2026-04-13 15:43,Monday,zone3,46,40.7,21.7,48.6,1050,317,33,132.6,2205
2026-04-13 15:49,Monday,zone4,43,46.4,21.3,49.5,899,254,13,69.7,1133
2026-04-13 15:54,Monday,zone1,70,58.7,21.8,52.5,1298,423,37,114.8,2583
2026-04-13 16:00,Monday,zone2,62,55.8,21.7,54.1,1203,365,37,74.6,2501
2026-04-13 16:05,Monday,zone3,31,43.1,21.2,46.0,829,301,27,141.8,1844
2026-04-13 16:10,Monday,zone4,36,46.9,20.4,48.1,959,244,8,85.6,852
2026-04-13 16:16,Monday,zone1,59,50.3,21.4,47.3,1153,389,30,119.3,2166
2026-04-13 16:21,Monday,zone2,44,49.9,21.2,44.9,982,351,28,97.7,1983
2026-04-13 16:27,Monday,zone3,23,40.0,20.8,44.7,671,305,19,162.9,1424
2026-04-13 16:32,Monday,zone4,19,31.6,21.7,41.1,705,258,4,88.4,615
2026-04-13 16:38,Monday,zone1,47,41.6,21.6,44.0,991,386,21,133.8,1677
2026-04-13 16:43,Monday,zone2,36,48.8,20.7,45.8,959,344,21,104.1,1602
2026-04-13 16:49,Monday,zone3,28,42.8,20.7,44.3,877,284,25,145.0,1718
2026-04-13 16:54,Monday,zone4,22,43.2,20.7,45.2,690,237,9,81.8,853
2026-04-13 17:00,Monday,zone1,32,43.4,22.1,44.1,762,399,17,152.5,1445
2026-04-13 17:05,Monday,zone2,29,40.0,21.2,45.2,790,327,16,113.4,1314
2026-04-13 17:10,Monday,zone3,17,32.5,21.0,39.9,565,268,10,178.2,919
2026-04-13 17:16,Monday,zone4,22,48.6,20.2,43.6,695,242,6,81.4,708
2026-04-13 17:21,Monday,zone1,26,41.6,20.3,42.0,838,402,12,157.0,1180
2026-04-13 17:27,Monday,zone2,23,44.4,20.9,45.8,725,323,14,128.4,1192
2026-04-13 17:32,Monday,zone3,18,37.9,19.6,39.1,587,282,12,173.4,1036
2026-04-13 17:38,Monday,zone4,8,32.0,21.4,44.9,488,224,1,105.9,398
2026-04-13 17:43,Monday,zone1,16,30.5,19.5,41.4,670,396,8,156.0,944
2026-04-13 17:49,Monday,zone2,8,34.0,20.1,43.9,606,314,5,139.8,688
2026-04-13 17:54,Monday,zone3,8,32.6,20.7,39.8,502,281,10,177.7,905
2026-04-13 18:00,Monday,zone4,13,34.9,20.1,42.1,568,241,3,95.8,530
2026-04-14 09:00,Tuesday,zone1,4,36.5,20.4,41.9,476,355,0,181.9,467
2026-04-14 09:05,Tuesday,zone2,7,31.7,19.4,43.1,506,325,5,138.2,696
2026-04-14 09:10,Tuesday,zone3,17,33.6,20.3,44.1,667,251,14,170.1,1102
2026-04-14 09:16,Tuesday,zone4,0,31.4,19.9,40.6,420,236,3,94.7,486
2026-04-14 09:21,Tuesday,zone1,8,36.7,20.4,39.7,527,363,6,180.0,787
2026-04-14 09:27,Tuesday,zone2,3,30.3,19.5,40.6,492,318,4,142.9,627
2026-04-14 09:32,Tuesday,zone3,10,32.0,19.8,40.9,497,282,10,183.3,912
2026-04-14 09:38,Tuesday,zone4,8,34.5,19.6,42.6,500,234,3,88.3,508
2026-04-14 09:43,Tuesday,zone1,9,32.1,20.2,42.0,530,377,3,170.9,654
2026-04-14 09:49,Tuesday,zone2,11,39.2,19.9,43.4,579,333,3,144.1,616
2026-04-14 09:54,Tuesday,zone3,7,36.4,19.7,40.7,611,284,8,179.9,805
2026-04-14 10:00,Tuesday,zone4,18,38.9,20.3,45.3,641,232,8,76.9,786
2026-04-14 10:05,Tuesday,zone1,14,35.2,21.0,39.5,654,366,8,164.9,908
2026-04-14 10:10,Tuesday,zone2,13,31.0,20.5,41.9,560,322,9,131.4,911
2026-04-14 10:16,Tuesday,zone3,11,39.6,20.6,38.3,530,290,8,183.4,823
2026-04-14 10:21,Tuesday,zone4,3,35.5,19.1,40.0,593,242,0,92.3,351
2026-04-14 10:27,Tuesday,zone1,13,37.3,20.6,43.2,535,386,4,163.0,725
2026-04-14 10:32,Tuesday,zone2,26,44.9,20.7,43.5,818,326,14,128.4,1204
2026-04-14 10:38,Tuesday,zone3,15,35.9,20.7,41.7,563,285,14,178.3,1130
2026-04-14 10:43,Tuesday,zone4,16,39.9,20.7,44.9,641,237,4,84.9,585
2026-04-14 10:49,Tuesday,zone1,35,45.0,21.9,47.2,824,373,19,138.7,1528
2026-04-14 10:54,Tuesday,zone2,24,45.3,20.9,42.0,720,322,16,120.5,1294
2026-04-14 11:00,Tuesday,zone3,24,49.7,20.2,43.3,706,304,22,156.2,1576
2026-04-14 11:05,Tuesday,zone4,22,42.9,20.0,46.3,739,236,7,84.9,752
2026-04-14 11:10,Tuesday,zone1,35,45.3,20.6,42.4,787,395,16,146.9,1400
2026-04-14 11:16,Tuesday,zone2,30,44.8,21.0,43.8,743,329,15,118.6,1269
2026-04-14 11:21,Tuesday,zone3,30,44.9,20.2,42.6,771,305,25,147.8,1745
2026-04-14 11:27,Tuesday,zone4,21,49.4,20.5,45.1,647,251,2,92.9,514
2026-04-14 11:32,Tuesday,zone1,44,46.8,20.5,47.9,971,404,20,147.6,1636
2026-04-14 11:38,Tuesday,zone2,38,42.6,21.4,44.4,908,345,21,106.4,1609
2026-04-14 11:43,Tuesday,zone3,35,45.6,20.5,46.5,889,290,23,152.6,1645
2026-04-14 11:49,Tuesday,zone4,34,45.5,21.4,50.1,847,249,8,77.0,851
2026-04-14 11:54,Tuesday,zone1,66,51.0,22.2,51.0,1303,425,36,110.4,2523
2026-04-14 12:00,Tuesday,zone2,49,46.8,22.1,44.9,1060,354,29,85.1,2051
2026-04-14 12:05,Tuesday,zone3,47,42.5,21.5,48.2,979,309,37,132.5,2400
2026-04-14 12:10,Tuesday,zone4,28,47.0,20.9,42.8,871,255,7,86.7,789
2026-04-14 12:16,Tuesday,zone1,62,54.0,21.0,48.9,1252,424,32,118.5,2310
2026-04-14 12:21,Tuesday,zone2,63,56.9,22.7,52.0,1172,370,39,76.1,2609
2026-04-14 12:27,Tuesday,zone3,44,40.4,21.1,44.8,888,309,37,109.7,2391
2026-04-14 12:32,Tuesday,zone4,48,42.7,20.7,45.6,1046,260,15,72.9,1254
2026-04-14 12:38,Tuesday,zone1,87,61.3,22.9,51.6,1489,414,46,87.3,3075
2026-04-14 12:43,Tuesday,zone2,72,59.0,22.5,53.6,1299,383,43,70.7,2849
2026-04-14 12:49,Tuesday,zone3,54,59.4,21.1,49.3,1124,290,46,101.5,2852
2026-04-14 12:54,Tuesday,zone4,48,44.7,21.5,49.5,996,263,19,57.0,1457
2026-04-14 13:00,Tuesday,zone1,98,60.5,22.7,54.0,1601,434,45,95.2,3078
2026-04-14 13:05,Tuesday,zone2,65,57.6,21.5,50.3,1219,376,42,60.1,2771
2026-04-14 13:10,Tuesday,zone3,68,55.8,21.8,51.0,1193,314,50,102.6,3118
2026-04-14 13:16,Tuesday,zone4,38,41.7,21.1,42.3,866,276,13,74.9,1140
2026-04-14 13:21,Tuesday,zone1,100,69.6,23.3,56.4,1732,445,50,85.6,3345
2026-04-14 13:27,Tuesday,zone2,84,69.6,23.1,57.3,1386,382,50,48.9,3234
2026-04-14 13:32,Tuesday,zone3,52,54.5,21.5,50.8,1095,318,42,117.2,2674
2026-04-14 13:38,Tuesday,zone4,48,42.5,21.1,46.4,1045,267,14,65.4,1211
2026-04-14 13:43,Tuesday,zone1,100,66.4,22.7,56.2,1593,423,50,73.8,3323
2026-04-14 13:49,Tuesday,zone2,86,66.9,22.7,52.2,1445,387,50,51.7,3245
2026-04-14 13:54,Tuesday,zone3,63,59.4,21.4,50.4,1200,334,50,101.2,3123
2026-04-14 14:00,Tuesday,zone4,55,59.0,22.1,42.8,1074,269,18,59.4,1434
2026-04-14 14:05,Tuesday,zone1,100,68.7,23.1,57.6,1714,435,50,80.7,3335
2026-04-14 14:10,Tuesday,zone2,87,69.3,22.6,51.3,1461,392,50,47.3,3253
2026-04-14 14:16,Tuesday,zone3,64,54.7,22.0,48.1,1129,317,50,94.4,3109
2026-04-14 14:21,Tuesday,zone4,49,49.7,21.4,48.3,1064,267,16,62.6,1314
2026-04-14 14:27,Tuesday,zone1,100,63.2,23.4,54.7,1709,437,50,74.2,3337
2026-04-14 14:32,Tuesday,zone2,84,64.3,23.3,52.0,1512,383,50,57.1,3235
2026-04-14 14:38,Tuesday,zone3,70,55.4,21.9,50.3,1340,319,50,101.1,3129
2026-04-14 14:43,Tuesday,zone4,56,56.7,21.8,43.4,1097,283,18,70.0,1451
2026-04-14 14:49,Tuesday,zone1,97,69.1,22.6,51.1,1535,436,48,81.7,3227
2026-04-14 14:54,Tuesday,zone2,80,55.9,22.8,52.7,1557,383,49,46.9,3173
2026-04-14 15:00,Tuesday,zone3,50,43.9,21.1,48.8,1029,308,39,123.0,2508
2026-04-14 15:05,Tuesday,zone4,45,41.7,21.8,45.2,977,266,12,77.8,1101
2026-04-14 15:10,Tuesday,zone1,83,68.7,23.3,54.3,1468,428,37,106.0,2627
2026-04-14 15:16,Tuesday,zone2,72,59.1,21.1,51.6,1421,389,44,63.4,2905
2026-04-14 15:21,Tuesday,zone3,61,58.6,21.2,52.5,1141,316,48,107.6,2999
2026-04-14 15:27,Tuesday,zone4,36,48.8,21.7,45.4,885,262,12,74.7,1070
2026-04-14 15:32,Tuesday,zone1,85,62.8,23.1,49.5,1435,431,42,98.7,2886
2026-04-14 15:38,Tuesday,zone2,66,54.6,21.8,52.4,1195,381,43,59.5,2829
2026-04-14 15:43,Tuesday,zone3,34,44.4,20.8,43.9,829,314,31,130.9,2066
2026-04-14 15:49,Tuesday,zone4,34,45.8,20.3,45.5,760,237,9,74.6,889
2026-04-14 15:54,Tuesday,zone1,70,55.5,22.4,49.4,1254,428,34,112.0,2438
2026-04-14 16:00,Tuesday,zone2,48,42.1,21.7,45.7,968,353,28,94.5,1997
2026-04-14 16:05,Tuesday,zone3,40,43.4,21.6,45.8,924,288,30,138.5,2008
2026-04-14 16:10,Tuesday,zone4,24,46.6,20.8,44.6,864,257,12,71.0,1029
2026-04-14 16:16,Tuesday,zone1,52,52.6,21.6,46.3,1074,419,24,136.3,1875
2026-04-14 16:21,Tuesday,zone2,47,42.9,22.4,47.6,1013,368,27,101.2,1959
2026-04-14 16:27,Tuesday,zone3,37,42.2,21.0,44.2,972,308,28,141.0,1919
2026-04-14 16:32,Tuesday,zone4,18,32.8,20.4,39.4,675,240,7,85.8,744
2026-04-14 16:38,Tuesday,zone1,42,40.9,22.0,43.1,859,410,21,138.1,1686
2026-04-14 16:43,Tuesday,zone2,31,45.0,20.6,43.6,786,347,16,112.4,1340
